담당자명,거래처명,품목명,RX 총Net매출(VAT제외)
김승현B,다산진소아청소년과의원,로수젯정10/2.5밀리그램,20481.81818181818
김승현B,별내박내과의원,로수젯정10/2.5밀리그램,20481.81818181818
김승현B,라솜메디칼의원,로수젯정10/2.5밀리그램,40963.63636363636
김승현B,바른아산내과의원,로수젯정10/2.5밀리그램,942163.6363636364
김승현B,한림의원(방문),로수젯정10/2.5밀리그램,0.0
김승현B,다산민내과의원,로수젯정10/2.5밀리그램,122890.90909090907
김승현B,다산연합의원,로수젯정10/2.5밀리그램,184336.36363636365
김승현B,이내과의원,로수젯정10/2.5밀리그램,20481.81818181818
김인용,용인아산내과의원,로수젯정10/5밀리그램,128646.16363636364
김인용,용인시처인구보건소,로수젯정10/5밀리그램,1208413.6363636365
김인용,역북참내과의원,로수젯정10/5밀리그램,133036.36363636365
김인용,용인삼성내과,로수젯정10/5밀리그램,235851.3
김인용,한양의원,로수젯정10/5밀리그램,243900.0
김인용,용인시포곡면보건지소,로수젯정10/5밀리그램,66518.18181818181
김인용,미래내과의원,로수젯정10/5밀리그램,110863.63636363635
김인용,동서의원,로수젯정10/5밀리그램,1330363.6363636365
김인용,꿈소아청소년과의원,로수젯정10/5밀리그램,0.0
김인용,한세환내과의원,로수젯정10/5밀리그램,44345.45454545455
김인용,김내과의원,로수젯정10/5밀리그램,443454.5454545455
김인용,한빛가정의원,로수젯정10/5밀리그램,310418.1818181818
김인용,연세소리이비인후과의원,로수젯정10/5밀리그램,22172.727272727272
김인용,용인성모의원,로수젯정10/5밀리그램,22172.727272727272
김인용,현대정형외과의원,로수젯정10/5밀리그램,133036.36363636365
김인용,용인우리내과,로수젯정10/5밀리그램,1005163.6363636364
김인용,늘푸른연세의원,로수젯정10/5밀리그램,0.0
김인용,용인한숲내과의원,로수젯정10/5밀리그램,753872.7272727272
김인용,365한숲가정의학과의원,로수젯정10/5밀리그램,221727.2727272727
김인용,우리가정의원,로수젯정10/5밀리그램,0.0
김인용,용인시이동면보건지소,로수젯정10/5밀리그램,177381.81818181818
김인용,한빛가정의원,로수젯정10/20밀리그램,0.0
김인용,한양의원,로수젯정10/20밀리그램,594354.5454545455
김인용,365한숲가정의학과의원,로수젯정10/20밀리그램,31281.81818181818
김인용,더맑은의원,로수젯정10/20밀리그램,0.0
김인용,용인한숲내과의원,로수젯정10/20밀리그램,93845.45454545454
김인용,용인시처인구보건소,로수젯정10/20밀리그램,0.0
김인용,김내과의원,로수젯정10/20밀리그램,31281.81818181818
김인용,용인삼성내과,로수젯정10/20밀리그램,90748.55454545456
김인용,용인성모의원,로수젯정10/20밀리그램,0.0
김인용,우리가정의원,로수젯정10/20밀리그램,226271.81818181812
김인용,동서의원,로수젯정10/20밀리그램,62563.63636363636
김인용,용인아산내과의원,로수젯정10/20밀리그램,0.0
김인용,한빛가정의원,로수젯정10/10밀리그램,0.0
김인용,용인성모의원,로수젯정10/10밀리그램,124036.36363636365
김인용,용인시처인구보건소,로수젯정10/10밀리그램,93027.27272727272
김인용,늘푸른연세의원,로수젯정10/10밀리그램,0.0
김인용,동서의원,로수젯정10/10밀리그램,124036.36363636365
김인용,용인한숲내과의원,로수젯정10/10밀리그램,446530.90909090906
김인용,김내과의원,로수젯정10/10밀리그램,279081.8181818182
김인용,미래내과의원,로수젯정10/10밀리그램,0.0
김인용,우리가정의원,로수젯정10/10밀리그램,0.0
김인용,용인우리내과,로수젯정10/10밀리그램,155045.45454545453
김인용,용인아산내과의원,로수젯정10/10밀리그램,89957.37272727273
김인용,365한숲가정의학과의원,로수젯정10/10밀리그램,93027.27272727272
김인용,용인삼성내과,로수젯정10/10밀리그램,89957.37272727273
김인용,한세환내과의원,로수젯정10/10밀리그램,0.0
김인용,한양의원,로수젯정10/10밀리그램,186054.54545454544
김인용,역북참내과의원,로수젯정10/10밀리그램,124036.36363636365
김인용,용인시포곡면보건지소,로수젯정10/10밀리그램,0.0
김인용,현대정형외과의원,로수젯정10/10밀리그램,0.0
김인용,용인아산내과의원,로수젯정10/2.5밀리그램,40963.63636363636
김인용,용인성모의원,로수젯정10/2.5밀리그램,573490.9090909091
김인용,미래내과의원,로수젯정10/2.5밀리그램,61445.45454545455
김인용,남사연합의원,로수젯정10/2.5밀리그램,0.0
김인용,용인삼성내과,로수젯정10/2.5밀리그램,392568.18181818177
김인용,김내과의원,로수젯정10/2.5밀리그램,40963.63636363636
김인용,동서의원,로수젯정10/2.5밀리그램,20481.81818181818
김인용,윤성욱내과의원,로수젯정10/2.5밀리그램,40963.63636363636
김태규B,행림내과의원,로수젯정10/5밀리그램,554318.1818181818
김태규B,임가정의원,로수젯정10/5밀리그램,110863.63636363635
김태규B,삼성조은내과의원,로수젯정10/5밀리그램,1958590.9090909087
김태규B,한양신경외과의원,로수젯정10/5밀리그램,110863.63636363635
김태규B,제이에스의원,로수젯정10/5밀리그램,369545.4545454546
김태규B,제이드림의원,로수젯정10/5밀리그램,44345.45454545455
김태규B,봉봉소아과,로수젯정10/5밀리그램,0.0
김태규B,연세제일의원,로수젯정10/5밀리그램,0.0
김태규B,꿈소아청소년과의원,로수젯정10/5밀리그램,0.0
김태규B,장의원,로수젯정10/5밀리그램,155209.0909090909
김태규B,서울의원,로수젯정10/5밀리그램,886909.0909090908
김태규B,하나로내과,로수젯정10/5밀리그램,221727.2727272727
김태규B,포승21세기의원,로수젯정10/5밀리그램,1019945.4545454544
김태규B,장응서내과의원,로수젯정10/5밀리그램,44345.45454545455
김태규B,포승백내과의원,로수젯정10/5밀리그램,88690.90909090909
김태규B,장의원,로수젯정10/20밀리그램,62563.63636363636
김태규B,서울의원,로수젯정10/20밀리그램,0.0
김태규B,삼성조은내과의원,로수젯정10/20밀리그램,0.0
김태규B,포승백내과의원,로수젯정10/20밀리그램,62563.63636363636
김태규B,꿈소아청소년과의원,로수젯정10/20밀리그램,0.0
김태규B,제이에스의원,로수젯정10/20밀리그램,0.0
김태규B,행림내과의원,로수젯정10/20밀리그램,62563.63636363636
김태규B,한양신경외과의원,로수젯정10/20밀리그램,0.0
김태규B,하나로내과,로수젯정10/20밀리그램,0.0
김태규B,장의원,로수젯정10/10밀리그램,31009.090909090908
김태규B,포승백내과의원,로수젯정10/10밀리그램,124036.36363636365
김태규B,제이에스의원,로수젯정10/10밀리그램,248072.7272727273
김태규B,안중아이맘소아청소년과의원,로수젯정10/10밀리그램,36177.27272727273
김태규B,행림내과의원,로수젯정10/10밀리그램,62018.181818181816
김태규B,서울의원,로수젯정10/10밀리그램,124036.36363636365
김태규B,포승튼튼의원,로수젯정10/10밀리그램,0.0
김태규B,꿈소아청소년과의원,로수젯정10/10밀리그램,0.0
김태규B,임가정의원,로수젯정10/10밀리그램,77522.72727272726
김태규B,한양신경외과의원,로수젯정10/10밀리그램,0.0
김태규B,포승21세기의원,로수젯정10/10밀리그램,2325681.818181818
김태규B,장응서내과의원,로수젯정10/10밀리그램,558163.6363636364
김태규B,서울중앙의원,로수젯정10/10밀리그램,62018.181818181816
김태규B,제이드림의원,로수젯정10/10밀리그램,0.0
김태규B,하나로내과,로수젯정10/10밀리그램,62018.181818181816
김태규B,삼성조은내과의원,로수젯정10/10밀리그램,1643481.818181818
김태규B,행림내과의원,로수젯정10/2.5밀리그램,40963.63636363636
김태규B,장의원,로수젯정10/2.5밀리그램,40963.63636363636
김태규B,제이에스의원,로수젯정10/2.5밀리그램,245781.81818181812
김태규B,서울의원,로수젯정10/2.5밀리그램,348190.90909090906
김태규B,삼성조은내과의원,로수젯정10/2.5밀리그램,696381.8181818181
김태규B,임가정의원,로수젯정10/2.5밀리그램,0.0
박경현,기흥성모의원,로수젯정10/5밀리그램,0.0
박경현,삼성키즈소아청소년과의원(방문),로수젯정10/5밀리그램,221727.2727272727
박경현,연세김내과의원,로수젯정10/5밀리그램,1407968.181818182
박경현,이경오내과의원,로수젯정10/5밀리그램,465627.2727272727
박경현,서울의원,로수젯정10/5밀리그램,0.0
박경현,누리내과의원,로수젯정10/5밀리그램,0.0
박경현,고려외과의원,로수젯정10/5밀리그램,0.0
박경현,노블카운티의원,로수젯정10/5밀리그램,604206.8181818181
박경현,가정이편한가정의학과,로수젯정10/5밀리그램,177381.81818181818
박경현,친구들소아청소년과의원,로수젯정10/5밀리그램,0.0
박경현,기흥구보건소,로수젯정10/5밀리그램,221727.2727272727
박경현,연세민내과의원,로수젯정10/5밀리그램,0.0
박경현,윤소아청소년과의원,로수젯정10/5밀리그램,0.0
박경현,참가정의원,로수젯정10/5밀리그램,44345.45454545455
박경현,늘편한내과의원,로수젯정10/5밀리그램,22172.727272727272
박경현,하나소아청소년과의원,로수젯정10/5밀리그램,0.0
박경현,동백내과의원,로수젯정10/5밀리그램,354763.6363636364
박경현,동백삼성내과의원,로수젯정10/5밀리그램,288245.45454545453
박경현,웰봄소아청소년과의원,로수젯정10/5밀리그램,0.0
박경현,길내과의원,로수젯정10/5밀리그램,44345.45454545455
박경현,홍종욱내과의원,로수젯정10/5밀리그램,554318.1818181818
박경현,다정한내과의원,로수젯정10/5밀리그램,66518.18181818181
박경현,코아이비인후과의원,로수젯정10/5밀리그램,0.0
박경현,예일내과의원,로수젯정10/5밀리그램,6699859.090909091
박경현,삼성전자기흥부속의원(방문),로수젯정10/5밀리그램,2247575.4545454546
박경현,서울내과의원,로수젯정10/5밀리그램,687354.5454545455
박경현,장혜원가정의학과의원,로수젯정10/5밀리그램,0.0
박경현,성모프라임내과의원,로수젯정10/5밀리그램,3022142.727272727
박경현,마트소아청소년과의원,로수젯정10/5밀리그램,0.0
박경현,모두가정의원,로수젯정10/5밀리그램,22172.727272727272
박경현,신동백조은내과의원,로수젯정10/5밀리그램,709527.2727272727
박경현,우리가정의학과의원,로수젯정10/5밀리그램,155209.0909090909
박경현,삼성드림내과의원,로수젯정10/5밀리그램,332590.90909090906
박경현,동백삼성내과의원,로수젯정10/20밀리그램,93845.45454545454
박경현,연세김내과의원,로수젯정10/20밀리그램,0.0
박경현,삼성드림내과의원,로수젯정10/20밀리그램,62563.63636363636
박경현,신동백조은내과의원,로수젯정10/20밀리그램,0.0
박경현,기흥구보건소,로수젯정10/20밀리그램,0.0
박경현,우리가정의학과의원,로수젯정10/20밀리그램,62563.63636363636
박경현,삼성전자기흥부속의원(방문),로수젯정10/20밀리그램,406663.6363636364
박경현,누리내과의원,로수젯정10/20밀리그램,0.0
박경현,서울내과의원,로수젯정10/20밀리그램,62563.63636363636
박경현,모두가정의원,로수젯정10/20밀리그램,0.0
박경현,성모프라임내과의원,로수젯정10/20밀리그램,539090.0
박경현,홍종욱내과의원,로수젯정10/20밀리그램,125127.27272727272
박경현,서울의원,로수젯정10/20밀리그램,0.0
박경현,노블카운티의원,로수젯정10/20밀리그램,0.0
박경현,가정이편한가정의학과,로수젯정10/20밀리그램,62563.63636363636
박경현,늘편한내과의원,로수젯정10/20밀리그램,312818.1818181818
박경현,예일내과의원,로수젯정10/20밀리그램,312818.1818181818
박경현,우리가정의학과의원,로수젯정10/10밀리그램,93027.27272727272
박경현,길내과의원,로수젯정10/10밀리그램,93027.27272727272
박경현,홍종욱내과의원,로수젯정10/10밀리그램,465136.3636363636
박경현,삼성드림내과의원,로수젯정10/10밀리그램,93027.27272727272
박경현,기흥구보건소,로수젯정10/10밀리그램,186054.54545454544
박경현,고려외과의원,로수젯정10/10밀리그램,0.0
박경현,연세민내과의원,로수젯정10/10밀리그램,62018.181818181816
박경현,동백삼성내과의원,로수젯정10/10밀리그램,279081.8181818182
박경현,참가정의원,로수젯정10/10밀리그램,0.0
박경현,늘편한내과의원,로수젯정10/10밀리그램,697704.5454545455
박경현,서울의원,로수젯정10/10밀리그램,217063.6363636364
박경현,예일내과의원,로수젯정10/10밀리그램,3095740.9090909087
박경현,신동백조은내과의원,로수젯정10/10밀리그램,930272.7272727272
박경현,동백내과의원,로수젯정10/10밀리그램,310090.90909090906
박경현,누리내과의원,로수젯정10/10밀리그램,62018.181818181816
박경현,연세김내과의원,로수젯정10/10밀리그램,325595.45454545453
박경현,기흥성모의원,로수젯정10/10밀리그램,248072.7272727273
박경현,노블카운티의원,로수젯정10/10밀리그램,556096.3636363636
박경현,이경오내과의원,로수젯정10/10밀리그램,248072.7272727273
박경현,성모프라임내과의원,로수젯정10/10밀리그램,3900943.636363636
